order_id,order_date,customer_id,shipping_method_id,dest_address_id
1731,2021-09-19 11:07:49.667,361,4,588
1732,2021-07-21 13:02:31.667,177,4,723
1733,2023-12-31 07:41:18.667,1441,4,258
1734,2023-12-15 20:37:13.667,494,4,511
1735,2022-11-01 14:56:55.667,1437,4,781
1736,2022-03-10 01:36:35.667,1898,4,39
1737,2023-02-08 06:56:57.667,1218,4,752
1738,2023-10-20 17:51:15.667,1957,4,426
1739,2024-01-21 11:14:02.667,67,4,860
1740,2022-09-20 04:15:56.667,937,4,772
1741,2023-06-02 23:06:48.667,940,4,168
1742,2022-08-13 02:11:42.667,177,4,648
1743,2021-09-19 12:10:13.667,718,4,380
1744,2021-06-16 03:37:20.667,333,4,635
1745,2023-09-08 02:24:43.667,1732,4,684
1746,2023-07-23 22:43:00.667,1535,4,931
1747,2023-12-11 00:10:45.667,505,4,911
1748,2022-09-06 07:49:10.667,421,4,321
1749,2022-01-20 02:44:21.667,1366,4,181
1750,2023-06-30 05:43:09.667,1400,4,795
1751,2023-08-18 04:23:18.667,1462,4,392
1752,2023-10-05 19:20:59.667,630,4,922
1753,2021-07-24 10:06:42.667,1279,4,750
1754,2022-01-14 04:14:57.667,1276,4,283
1755,2022-02-07 09:49:06.667,580,4,891
1756,2021-06-19 04:59:43.667,1641,4,503
1757,2021-06-23 19:21:14.667,962,4,994
1758,2022-01-12 17:43:34.667,1851,4,1000
1759,2023-11-16 22:11:57.667,1315,4,779
1760,2023-05-31 13:04:56.667,95,4,696
1761,2023-12-06 17:50:57.667,208,4,585
1762,2023-11-05 21:32:16.667,1053,4,128
1763,2022-03-04 08:56:38.667,1348,4,929
1764,2022-09-22 05:06:28.667,188,4,982
1765,2022-01-21 09:07:14.667,874,4,778
1766,2023-11-10 14:52:34.667,1140,4,607
1767,2024-03-14 16:08:36.667,271,4,625
1768,2021-09-28 22:37:11.667,1701,4,575
1769,2022-06-24 04:28:29.667,1059,4,351
1770,2021-12-18 17:58:09.667,1163,4,918
1771,2023-05-28 23:03:22.667,1398,4,62
1772,2021-04-11 22:49:04.667,831,4,121
1773,2023-01-05 00:49:48.667,59,4,475
1774,2023-05-14 17:54:10.667,763,4,691
1775,2022-10-01 16:22:33.667,1523,4,641
1776,2022-05-18 04:55:42.667,1253,4,84
1777,2023-03-01 03:08:00.667,1811,4,104
1778,2021-11-21 08:28:03.667,1218,4,440
1779,2023-12-02 16:22:54.667,1162,4,247
1780,2022-06-17 22:08:35.667,339,4,114
1781,2023-02-14 00:29:14.667,789,4,35
1782,2021-12-05 13:44:49.667,1733,4,600
1783,2023-08-21 22:11:16.667,986,4,43
1784,2022-10-12 07:06:19.667,427,4,76
1785,2023-09-24 12:04:41.667,322,4,409
1786,2023-02-11 05:45:23.667,1000,4,295
1787,2022-02-21 22:29:58.667,1311,4,767
1788,2021-07-13 02:36:05.667,546,4,564
1789,2023-11-01 11:27:02.667,849,4,256
1790,2023-10-29 00:48:23.667,735,4,436
1791,2021-10-07 08:21:41.667,479,4,800
1792,2022-06-23 10:08:08.667,134,4,149
1793,2021-08-19 16:15:03.667,913,4,136
1794,2023-03-01 21:21:01.667,302,4,347
1795,2021-11-20 10:09:21.667,1496,4,194
1796,2021-07-20 06:51:50.667,57,4,965
1797,2022-02-09 18:21:50.667,953,4,505
1798,2021-05-20 06:58:39.667,741,4,275
1799,2022-01-25 23:37:30.667,1866,4,913
1800,2023-02-18 04:41:27.667,1128,4,623
1801,2022-03-04 01:12:13.667,1876,4,751
1802,2022-06-21 07:28:33.667,398,4,42
1803,2022-08-19 16:44:10.667,1710,4,826
1804,2024-01-24 22:44:37.667,472,4,741
1805,2022-02-12 02:46:39.667,730,4,665
1806,2022-01-27 19:37:28.667,1106,4,460
1807,2023-05-17 03:28:24.667,1666,4,461
1808,2021-11-16 05:55:02.667,1495,4,490
1809,2021-08-04 14:28:43.667,1584,4,456
1810,2022-04-03 11:24:32.667,38,4,407
1811,2024-01-19 12:13:16.667,1071,4,944
1812,2023-11-29 16:55:42.667,676,4,646
1813,2022-11-22 21:48:58.667,918,4,448
1814,2023-09-26 23:42:25.667,1085,4,499
1815,2024-01-12 07:22:42.667,166,4,728
1816,2023-07-30 14:56:05.667,1830,4,627
1817,2023-08-03 09:32:13.667,375,4,820
1818,2023-12-02 06:49:18.667,84,4,840
1819,2021-05-08 01:12:01.667,665,4,985
1820,2023-06-02 05:10:12.667,1063,4,238
1821,2022-07-16 17:35:51.667,1069,4,837
1822,2022-01-18 05:27:35.667,915,4,704
1823,2021-08-24 06:53:33.667,1006,4,477
1824,2023-11-07 18:38:33.667,1640,4,533
1825,2021-04-23 03:57:09.667,1489,4,110
1826,2023-12-29 16:47:47.667,1886,4,199
1827,2024-01-12 21:55:07.667,586,4,689
1828,2022-09-14 10:50:39.667,1691,4,572
1829,2021-08-16 17:40:52.667,9,4,741
1830,2023-06-03 13:39:11.667,1514,4,832
1831,2021-06-26 16:21:28.667,1454,4,97
1832,2023-02-15 17:36:05.667,620,4,909
1833,2021-08-28 21:11:40.667,195,4,204
1834,2021-05-06 17:54:17.667,1825,4,279
1835,2023-02-11 18:15:13.667,555,4,597
1836,2023-02-17 12:45:13.667,393,4,436
1837,2023-05-14 17:44:30.667,1243,4,129
1838,2024-01-03 23:21:12.667,1134,4,542
1839,2021-12-10 06:16:52.667,1012,4,426
1840,2022-04-02 03:20:14.667,1459,4,56
1841,2023-06-15 00:37:35.667,644,4,984
1842,2021-06-15 21:25:32.667,237,4,446
1843,2021-12-06 08:50:17.667,368,4,667
1844,2023-10-20 03:22:57.667,186,4,822
1845,2022-06-26 00:48:24.667,197,4,223
1846,2023-10-23 16:17:14.667,964,4,614
1847,2023-05-28 12:18:41.667,1380,4,692
1848,2023-12-02 04:22:54.667,1201,4,10
1849,2022-10-27 04:33:46.667,346,4,257
1850,2021-09-15 16:05:12.667,233,4,792
1851,2022-02-14 09:11:25.667,98,4,804
1852,2021-07-31 19:56:43.667,999,4,720
1853,2022-09-19 15:33:07.667,112,4,817
1854,2021-10-31 16:24:43.667,1603,4,667
1855,2024-01-22 21:43:30.667,767,4,512
1856,2021-05-30 00:47:24.667,949,4,379
1857,2022-12-03 06:53:41.667,747,4,443
1858,2022-09-15 05:17:18.667,500,4,852
1859,2023-08-21 12:55:33.667,1592,4,328
1860,2021-11-23 13:45:56.667,1332,4,364
1861,2023-11-12 23:20:37.667,1763,4,996
1862,2022-02-07 12:05:58.667,424,4,387
1863,2022-08-16 07:48:13.667,1211,4,736
1864,2023-03-30 23:53:45.667,78,4,369
1865,2022-01-22 23:54:07.667,64,4,7
1866,2022-05-19 10:02:05.667,1174,4,623
1867,2021-06-18 09:17:20.667,1452,4,613
1868,2021-04-11 05:25:27.667,1785,4,733
1869,2021-12-22 01:06:15.667,1950,4,591
1870,2024-01-30 04:03:05.667,1160,4,100
1871,2022-08-26 22:57:01.667,267,4,976
1872,2023-11-16 11:47:50.667,1736,4,847
1873,2023-07-20 00:53:44.667,1389,4,204
1874,2022-12-16 15:15:55.667,1662,4,571
1875,2023-11-14 08:59:02.667,522,4,179
1876,2023-09-02 19:53:55.667,123,4,206
1877,2022-02-11 04:24:43.667,309,4,678
1878,2022-09-20 06:46:58.667,1679,4,74
1879,2023-08-19 15:38:36.667,1360,4,835
1880,2024-02-17 19:11:18.667,1043,4,475
1881,2021-05-30 01:14:13.667,586,4,95
1882,2022-08-25 10:45:13.667,684,4,687
1883,2023-10-29 10:03:59.667,489,4,855
1884,2022-08-22 02:04:09.667,411,4,748
1885,2023-02-02 11:52:42.667,1508,4,503
1886,2022-11-14 01:48:03.667,1752,4,159
1887,2021-08-24 21:05:40.667,1902,4,519
1888,2023-01-26 06:02:27.667,1415,4,293
1889,2024-01-14 21:48:46.667,1475,4,299
1890,2022-09-17 23:44:22.667,1191,4,585
1891,2023-03-25 09:40:06.667,876,4,715
1892,2023-01-13 22:20:58.667,1952,4,610
1893,2021-07-05 16:43:10.667,340,4,914
1894,2021-04-24 07:31:02.667,226,4,150
1895,2022-09-09 13:30:18.667,632,4,302
1896,2022-01-13 22:31:06.667,1215,4,223
1897,2023-02-18 03:44:40.667,774,4,950
1898,2022-10-18 10:22:34.667,523,4,365
1899,2021-11-30 22:37:16.667,1490,4,873
1900,2022-03-21 09:01:48.667,920,4,912
1901,2023-01-30 02:50:29.667,323,4,254
1902,2023-12-29 08:54:58.667,1589,4,89
1903,2022-10-06 12:25:36.667,1879,4,314
1904,2022-11-12 23:25:37.667,538,4,112
1905,2023-07-17 13:38:03.667,130,4,731
1906,2023-06-19 14:35:23.667,657,4,266
1907,2022-10-12 20:17:22.667,907,4,114
1908,2023-06-21 17:18:58.667,454,4,130
1909,2021-07-25 09:28:52.667,1152,4,478
1910,2022-11-06 23:12:49.667,1269,4,750
1911,2022-12-12 03:13:07.667,1073,4,764
1912,2023-10-30 06:28:09.667,81,4,756
1913,2021-06-14 20:48:13.667,1475,4,831
1914,2022-01-05 23:53:21.667,1547,4,224
1915,2022-08-03 21:39:56.667,582,4,608
1916,2021-12-05 01:41:47.667,1432,4,469
1917,2022-04-29 22:56:08.667,1745,4,603
1918,2023-04-09 19:06:47.667,294,4,127
1919,2023-02-20 22:24:52.667,30,4,25
1920,2023-06-16 18:25:14.667,1373,4,81
1921,2023-10-07 06:51:24.667,1576,4,97
1922,2023-05-27 08:56:44.667,134,4,362
1923,2022-11-16 07:39:36.667,798,4,357
1924,2022-03-03 08:56:01.667,820,4,717
1925,2023-09-17 21:38:41.667,786,4,886
1926,2022-05-01 04:44:16.667,155,4,614
1927,2021-09-30 22:07:11.667,842,4,264
1928,2022-11-04 01:21:21.667,594,4,596
1929,2021-12-02 23:38:12.667,1067,4,499
1930,2021-11-23 20:58:36.667,1786,4,163
1931,2023-09-06 04:55:51.667,561,4,772
1932,2023-07-30 17:53:01.667,585,4,127
1933,2022-12-01 10:37:00.667,1100,4,68
1934,2021-09-26 16:45:28.667,1304,4,384
1935,2022-06-29 11:51:46.667,1716,4,897
1936,2023-10-27 02:40:58.667,531,4,326
1937,2021-04-25 06:00:11.667,1778,4,626
1938,2021-09-01 20:42:25.667,852,4,642
1939,2021-11-08 13:10:52.667,594,4,946
1940,2023-10-28 13:10:34.667,284,4,60
1941,2022-03-03 17:28:32.667,1018,4,839
1942,2024-03-16 00:02:28.667,1673,4,612
1943,2023-06-13 22:55:58.667,580,4,748
1944,2021-10-19 22:53:09.667,488,4,53
1945,2023-11-22 21:28:20.667,1556,4,579
1946,2022-02-15 09:11:26.667,1252,4,411
1947,2022-09-12 01:20:17.667,709,4,349
1948,2022-10-11 18:44:07.667,988,4,978
1949,2023-09-07 21:12:25.667,1036,4,875
1950,2023-05-03 16:55:29.667,1131,4,80
1951,2022-02-01 09:59:26.667,559,4,15
1952,2022-02-07 23:06:37.667,415,4,254
1953,2022-09-04 16:30:42.667,634,4,41
1954,2022-03-23 22:16:16.667,1708,4,305
1955,2023-10-20 00:43:55.667,1280,4,484
1956,2022-08-12 13:06:49.667,1146,4,341
1957,2023-02-15 17:42:00.667,234,4,409
1958,2023-05-04 07:01:11.667,349,4,763
1959,2021-05-26 18:28:02.667,1391,4,199
1960,2021-08-14 00:18:31.667,299,4,993
1961,2021-10-22 19:40:56.667,1111,4,916
1962,2022-07-16 10:52:02.667,1212,4,324
1963,2023-12-29 03:40:07.667,1492,4,635
1964,2022-08-03 10:23:39.667,128,4,635
1965,2022-01-16 04:38:43.667,1543,4,573
1966,2022-05-24 04:19:56.667,1624,4,229
1967,2023-09-06 18:47:43.667,1990,4,512
1968,2022-04-21 08:38:34.667,1130,4,741
1969,2023-12-02 21:23:34.667,696,4,345
1970,2022-07-25 15:45:32.667,1577,4,624
1971,2023-12-15 04:12:29.667,1538,4,750
1972,2021-09-02 16:06:23.667,1244,4,234
1973,2023-10-06 15:46:25.667,513,4,339
1974,2022-05-10 15:51:39.667,1191,4,908
1975,2023-09-25 02:59:12.667,382,4,145
1976,2021-10-16 02:31:25.667,1410,4,403
1977,2022-02-17 00:08:39.667,600,4,802
1978,2022-07-23 13:21:26.667,141,4,837
1979,2024-01-13 07:33:23.667,1029,4,496
1980,2023-03-02 05:18:02.667,1096,4,776
1981,2022-06-28 06:59:20.667,315,4,363
1982,2023-10-02 13:14:26.667,900,4,882
1983,2021-08-07 01:55:53.667,1272,4,610
1984,2022-03-21 11:17:48.667,481,4,721
1985,2023-01-23 00:42:52.667,460,4,946
1986,2022-01-07 04:19:42.667,1382,4,179
1987,2022-06-23 06:22:35.667,1245,4,29
1988,2021-06-07 14:05:03.667,831,4,869
1989,2024-01-16 14:44:42.667,1046,4,576
1990,2022-01-14 22:33:44.667,1945,4,49
1991,2022-11-02 00:38:30.667,1668,4,413
1992,2022-03-16 05:28:23.667,1520,4,901
1993,2022-07-21 18:38:40.667,241,4,3
1994,2021-08-29 18:34:33.667,468,4,772
1995,2023-10-03 08:06:53.667,101,4,233
1996,2022-11-03 06:50:07.667,1035,4,340
1997,2021-05-28 08:09:02.667,723,4,887
1998,2021-06-29 20:07:06.667,351,4,73
1999,2021-09-04 12:23:00.667,1169,4,637
2000,2022-04-20 23:55:08.667,1031,4,132
2001,2022-04-13 06:14:25.667,30,4,457
2002,2023-02-16 09:43:20.667,1794,4,492
2003,2021-08-27 20:38:45.667,1915,4,115
2004,2022-10-23 07:49:53.667,49,4,280
2005,2024-02-09 08:09:38.667,1685,4,127
2006,2021-12-09 07:24:31.667,434,4,28
2007,2024-01-15 04:40:48.667,482,4,203
2008,2022-10-10 03:40:15.667,1099,4,423
2009,2022-01-17 08:44:08.667,1434,4,445
2010,2024-03-08 14:15:26.667,1482,4,739
2011,2022-06-15 03:26:16.667,737,4,970
2012,2022-12-06 11:22:38.667,1764,4,911
2013,2023-09-17 05:01:53.667,1639,4,331
2014,2022-09-26 19:31:34.667,174,4,899
2015,2023-04-28 15:01:07.667,1396,4,173
2016,2021-12-21 14:45:04.667,494,4,311
2017,2022-04-04 06:30:38.667,1741,4,209
2018,2022-08-14 10:07:10.667,1198,4,746
2019,2024-01-07 07:24:05.667,890,4,222
2020,2023-11-08 08:26:38.667,613,4,677
2021,2023-12-02 12:47:23.667,742,4,996
2022,2023-06-21 06:44:11.667,525,4,136
2023,2024-01-21 14:52:05.667,826,4,368
2024,2023-02-22 05:15:07.667,1248,4,401
2025,2021-09-01 22:34:09.667,932,4,295
2026,2023-03-22 05:22:16.667,855,4,479
2027,2022-05-18 18:32:16.667,204,4,975
2028,2022-07-18 10:49:17.667,936,4,968
2029,2022-02-28 18:56:28.667,358,4,912
2030,2023-03-18 19:04:16.667,792,4,735
2031,2024-02-06 17:59:28.667,1546,4,940
2032,2024-02-13 20:25:58.667,196,4,553
2033,2023-10-12 13:25:10.667,1437,4,255
2034,2023-05-08 03:31:48.667,161,4,122
2035,2023-11-12 13:40:51.667,354,4,978
2036,2022-03-01 21:32:59.667,109,4,395
2037,2021-12-30 20:56:33.667,865,4,462
2038,2023-08-02 12:24:05.667,1392,4,242
2039,2021-10-24 08:23:16.667,901,4,879
2040,2023-01-13 06:09:41.667,1374,4,263
2041,2021-05-14 03:56:51.667,285,4,534
2042,2024-01-03 09:26:56.667,1331,4,87
2043,2024-02-13 13:02:20.667,883,4,513
2044,2022-03-06 19:21:03.667,1675,4,642
2045,2023-03-02 07:13:08.667,1499,4,978
2046,2022-02-15 22:17:19.667,789,4,495
2047,2021-09-24 15:51:50.667,1189,4,483
2048,2022-07-18 21:12:14.667,670,4,759
2049,2022-03-29 15:14:26.667,940,4,88
2050,2021-05-08 17:01:23.667,1602,4,702
2051,2021-12-30 12:18:56.667,1112,4,272
2052,2021-07-24 22:02:43.667,1822,4,300
2053,2021-12-29 16:54:54.667,247,4,579
2054,2023-05-31 08:18:32.667,324,4,114
2055,2023-06-01 02:56:15.667,1972,4,215
2056,2021-08-28 13:49:21.667,63,4,938
2057,2023-06-11 04:26:22.667,1471,4,813
2058,2023-04-17 09:04:55.667,273,4,257
2059,2023-01-09 21:21:45.667,502,4,398
2060,2024-01-10 17:35:29.667,1907,4,974
2061,2021-10-08 06:35:38.667,919,4,156
2062,2023-11-25 21:25:55.667,329,4,889
2063,2023-11-28 06:22:01.667,438,4,37
2064,2023-09-11 05:09:07.667,1987,4,930
2065,2021-10-03 13:04:09.667,1920,4,638
2066,2022-05-19 15:45:17.667,1187,4,318
2067,2023-03-08 02:12:48.667,1811,4,152
2068,2023-06-29 09:29:21.667,1070,4,608
2069,2021-10-21 01:35:52.667,789,4,550
2070,2021-04-19 10:42:05.667,801,4,172
2071,2021-09-11 14:37:59.667,1843,4,21
2072,2022-11-22 10:24:21.667,1664,4,481
2073,2023-07-05 18:32:31.667,703,4,988
2074,2021-12-18 14:25:57.667,1509,4,742
2075,2023-03-20 13:14:14.667,1390,4,490
2076,2023-05-31 02:59:12.667,1298,4,881
2077,2022-04-24 09:05:21.667,909,4,69
2078,2022-12-17 14:46:57.667,1069,4,106
2079,2023-10-26 16:32:46.667,1849,4,275
2080,2023-09-10 23:20:52.667,1749,4,432
2081,2023-07-24 09:43:29.667,1086,4,94
2082,2022-06-25 01:53:25.667,733,4,147
2083,2023-09-30 06:57:56.667,553,4,353
2084,2023-03-06 17:01:14.667,1566,4,220
2085,2022-12-02 04:26:25.667,1539,4,682
2086,2023-04-19 07:26:01.667,557,4,322
2087,2022-11-03 04:55:54.667,663,4,426
2088,2024-03-18 17:23:00.667,1923,4,39
2089,2023-04-11 12:09:42.667,760,4,501
2090,2023-06-03 09:21:40.667,1813,4,952
2091,2023-05-05 18:03:16.667,1507,4,36
2092,2022-01-05 12:01:13.667,788,4,880
2093,2022-05-13 18:09:26.667,1204,4,730
2094,2023-10-25 07:10:12.667,507,4,787
2095,2021-09-02 11:01:55.667,521,4,651
2096,2023-10-26 22:07:26.667,1086,4,648
2097,2021-06-03 01:45:42.667,1621,4,538
2098,2022-04-11 17:20:49.667,1004,4,318
2099,2021-06-03 15:43:34.667,1816,4,125
2100,2023-12-10 17:24:19.667,1341,4,243
2101,2022-04-19 11:26:53.667,391,4,991
2102,2021-12-11 23:31:41.667,732,4,18
2103,2022-01-09 10:00:57.667,967,4,1
2104,2023-11-01 11:17:08.667,274,4,569
2105,2023-09-01 11:01:36.667,268,4,512
2106,2021-06-26 18:12:41.667,1291,4,284
2107,2021-08-16 15:16:30.667,993,4,274
2108,2021-08-21 18:22:38.667,784,4,471
2109,2023-08-10 16:19:40.667,1064,4,158
2110,2023-06-22 12:06:55.667,57,4,488
2111,2021-08-31 17:48:34.667,167,4,452
2112,2023-10-01 07:50:56.667,394,4,129
2113,2022-06-29 11:03:48.667,397,4,820
2114,2021-08-30 11:07:55.667,1048,4,481
2115,2023-09-25 13:48:14.667,594,4,629
2116,2023-09-30 01:03:34.667,566,4,45
2117,2024-03-19 19:16:17.667,929,4,138
2118,2024-01-29 02:49:33.667,463,4,562
2119,2021-08-25 10:32:07.667,967,4,570
2120,2021-06-25 21:17:25.667,732,4,391
2121,2023-07-19 05:05:20.667,96,4,576
2122,2022-03-04 06:56:01.667,264,4,278
2123,2022-05-14 03:51:34.667,1716,4,672
2124,2023-07-01 08:10:38.667,145,4,714
2125,2023-04-21 11:37:47.667,1339,4,809
2126,2023-01-28 19:33:02.667,708,4,761
2127,2024-02-24 17:29:00.667,1318,4,461
2128,2021-12-21 17:38:42.667,177,4,811
2129,2021-12-16 20:26:04.667,1608,4,943
2130,2024-02-24 06:16:30.667,1601,4,859
2131,2022-09-16 06:18:54.667,1299,4,681
2132,2024-03-29 02:50:30.667,679,4,402
2133,2021-11-29 20:02:44.667,881,4,446
2134,2024-03-23 14:19:29.667,924,4,237
2135,2023-12-21 07:09:10.667,1117,4,806
2136,2024-03-17 23:41:03.667,835,4,735
2137,2023-05-09 07:40:00.667,270,4,890
2138,2023-10-17 01:21:02.667,764,4,922
2139,2022-04-21 15:09:42.667,1876,4,862
2140,2022-11-10 12:29:47.667,616,4,836
2141,2023-12-24 15:37:48.667,610,4,506
2142,2021-04-23 15:19:34.667,139,4,519
2143,2022-09-07 18:22:29.667,1538,4,849
2144,2021-07-04 02:30:21.667,795,4,543
2145,2024-03-15 03:40:23.667,1513,4,362
2146,2022-02-09 16:17:33.667,956,4,495
2147,2022-02-16 16:35:28.667,1447,4,166
2148,2021-12-09 08:22:02.667,510,4,658
2149,2022-01-06 02:13:04.667,1687,4,961
2150,2021-04-16 22:57:04.667,82,4,857
2151,2022-02-01 06:40:34.667,23,4,202
2152,2021-10-10 22:00:59.667,1296,4,190
2153,2022-03-17 14:03:12.667,1059,4,910
2154,2023-07-03 17:07:16.667,1881,4,954
2155,2023-01-07 11:57:57.667,1186,4,463
2156,2023-04-20 01:53:47.667,827,4,956
2157,2023-01-13 12:13:36.667,1418,4,60
2158,2023-01-23 15:51:06.667,418,4,727
2159,2022-06-25 14:28:57.667,1899,4,3
2160,2022-05-04 22:27:48.667,760,4,86
2161,2023-04-06 22:08:30.667,1377,4,655
2162,2021-05-10 02:39:37.667,361,4,10
2163,2022-05-31 02:17:03.667,517,4,428
2164,2021-11-26 08:50:36.667,1309,4,436
2165,2022-09-15 15:23:53.667,1628,4,950
2166,2022-05-20 23:40:54.667,889,4,84
2167,2022-11-06 13:11:27.667,54,4,346
2168,2021-12-30 04:05:25.667,1442,4,502
2169,2022-09-10 22:53:26.667,411,4,115
2170,2022-02-06 04:18:34.667,1076,4,664
2171,2022-01-30 20:27:54.667,1602,4,487
2172,2023-08-26 14:52:36.667,303,4,894
2173,2023-01-05 11:33:05.667,1654,4,197
2174,2023-08-13 14:55:24.667,3,4,545
2175,2021-11-12 04:06:52.667,77,4,858
2176,2023-04-28 17:42:58.667,21,4,793
2177,2023-06-04 00:16:15.667,1403,4,491
2178,2023-02-26 13:12:28.667,1369,4,384
2179,2023-03-18 16:58:23.667,22,4,701
2180,2024-03-14 05:00:15.667,1591,4,685
2181,2022-06-30 02:59:46.667,141,4,167
2182,2021-10-24 12:40:29.667,713,4,322
2183,2022-07-24 14:53:45.667,533,4,329
2184,2021-04-22 21:40:22.667,259,4,280
2185,2022-07-26 05:15:46.667,1094,4,663
2186,2023-05-27 08:55:14.667,1563,4,930
2187,2024-01-03 10:41:51.667,1381,4,381
2188,2021-08-30 06:27:31.667,1482,4,563
2189,2022-02-26 03:28:07.667,1296,4,743
2190,2022-06-19 10:42:03.667,534,4,301
2191,2021-08-29 23:23:02.667,1280,4,229
2192,2022-08-02 05:38:41.667,882,4,875
2193,2022-08-07 00:08:19.667,1977,4,680
2194,2023-09-01 10:52:07.667,69,4,847
2195,2021-10-11 09:30:16.667,1287,4,903
2196,2023-05-28 12:06:07.667,1595,4,178
2197,2021-11-17 10:37:32.667,1456,4,948
2198,2022-12-07 05:13:25.667,1770,4,708
2199,2024-03-17 19:06:24.667,1812,4,740
2200,2023-08-24 02:55:07.667,1633,4,669
2201,2023-07-01 00:53:29.667,1140,4,298
2202,2024-04-04 05:10:39.667,902,4,346
2203,2021-04-19 11:54:08.667,633,4,1
2204,2023-03-07 07:56:06.667,1380,4,515
2205,2022-04-16 12:13:22.667,340,4,752
2206,2022-11-19 22:26:29.667,1600,4,771
2207,2023-05-27 05:31:01.667,537,4,1000
2208,2023-07-13 11:03:14.667,72,4,354
2209,2023-03-14 23:15:48.667,427,4,756
2210,2023-02-14 11:14:20.667,1711,4,398
2211,2021-12-26 09:34:36.667,1671,4,65
2212,2022-09-21 08:19:12.667,524,4,515
2213,2022-09-26 15:14:06.667,659,4,352
2214,2022-01-18 19:31:56.667,1094,4,605
2215,2022-10-04 23:15:59.667,1375,4,660
2216,2022-04-19 18:58:38.667,1167,4,291
2217,2021-05-19 23:41:36.667,172,4,746
2218,2022-01-17 03:51:32.667,1439,4,769
2219,2023-01-31 17:18:08.667,591,4,746
2220,2024-03-24 18:17:13.667,499,4,856
2221,2024-01-28 17:03:42.667,285,4,102
2222,2022-06-25 05:04:47.667,1726,4,550
2223,2021-07-31 23:54:28.667,118,4,241
2224,2023-02-08 14:24:45.667,1433,4,829
2225,2021-12-01 04:55:43.667,352,4,184
2226,2023-04-08 16:37:10.667,1070,4,952
2227,2022-03-19 12:09:12.667,952,4,269
2228,2022-10-24 13:36:44.667,819,4,673
2229,2023-03-26 19:54:35.667,1558,4,231
2230,2022-08-10 22:31:34.667,588,4,209
2231,2022-01-21 20:43:27.667,1245,4,188
2232,2023-01-01 00:52:48.667,1505,4,652
2233,2023-11-12 14:03:40.667,1044,4,999
2234,2022-02-15 02:27:34.667,14,4,404
2235,2021-05-19 04:39:08.667,674,4,240
2236,2021-05-24 18:56:34.667,1050,4,827
2237,2022-04-07 05:30:52.667,1408,4,716
2238,2023-01-07 14:50:37.667,1111,4,695
2239,2021-10-05 05:01:06.667,434,4,370
2240,2022-10-15 22:26:22.667,1149,4,271
2241,2021-11-29 18:13:01.667,1064,4,395
2242,2024-02-07 19:13:22.667,1988,4,32
2243,2023-12-05 04:38:15.667,1567,4,198
2244,2022-04-02 21:53:36.667,1675,4,873
2245,2022-09-12 00:15:59.667,1344,4,698
2246,2021-05-11 20:33:22.667,289,4,298
2247,2021-06-10 17:42:40.667,694,4,986
2248,2022-06-22 09:28:19.667,1630,4,382
2249,2022-11-18 03:41:45.667,425,4,785
2250,2022-08-15 21:53:36.667,600,4,458
2251,2021-04-17 18:43:45.667,1200,4,185
2252,2023-07-30 05:04:56.667,387,4,662
2253,2023-07-02 12:35:15.667,506,4,239
2254,2021-05-21 04:57:12.667,1357,4,55
2255,2024-02-15 23:23:44.667,602,4,669
2256,2023-04-04 00:52:42.667,421,4,383
2257,2023-11-21 05:16:03.667,1221,4,308
2258,2023-02-09 10:44:04.667,1848,4,342
2259,2022-04-18 17:48:14.667,812,4,349
2260,2023-11-18 19:51:41.667,1598,4,382
2261,2022-04-09 00:13:28.667,343,4,457
2262,2021-06-20 08:30:12.667,1424,4,249
2263,2022-09-22 13:29:38.667,1556,4,862
2264,2023-07-05 09:19:52.667,204,4,860
2265,2024-02-29 07:53:31.667,828,4,459
2266,2022-08-21 08:01:10.667,548,4,400
2267,2021-04-29 15:34:13.667,301,4,842
2268,2023-08-17 07:42:56.667,1687,4,914
2269,2023-01-21 07:56:45.667,1860,4,663
2270,2023-04-29 05:05:17.667,1610,4,213
2271,2023-09-17 11:26:03.667,1435,4,370
2272,2022-12-19 16:44:59.667,1971,4,202
2273,2024-02-20 15:32:43.667,1650,4,429
2274,2023-05-11 01:41:54.667,353,4,484
2275,2021-07-29 21:38:30.667,733,4,971
2276,2024-01-03 04:35:19.667,791,4,695
2277,2022-09-19 17:59:51.667,1130,4,116
2278,2021-09-16 15:31:18.667,271,4,505
2279,2021-09-24 03:27:45.667,1134,4,712
2280,2023-06-15 12:52:22.667,1337,4,848
2281,2022-05-14 10:46:12.667,872,4,245
2282,2023-09-11 07:42:27.667,1928,4,744
2283,2022-05-17 03:59:22.667,197,4,640
2284,2021-12-24 15:13:53.667,1214,4,281
2285,2021-09-12 06:17:55.667,869,4,407
2286,2023-12-26 13:19:07.667,15,4,289
2287,2021-09-02 18:44:57.667,1239,4,340
2288,2021-04-24 07:51:53.667,1690,4,452
2289,2022-02-11 08:36:43.667,1609,4,447
2290,2022-10-20 12:57:34.667,777,4,76
2291,2024-03-25 18:59:53.667,1809,4,507
2292,2023-01-09 11:51:55.667,1309,4,266
2293,2021-07-26 20:59:12.667,919,4,911
2294,2021-08-23 04:48:21.667,931,4,445
2295,2023-12-29 08:45:39.667,401,4,783
2296,2021-09-04 22:47:35.667,1260,4,494
2297,2021-10-16 18:32:11.667,1772,4,922
2298,2021-09-20 02:38:54.667,1873,4,152
2299,2023-12-11 04:58:45.667,358,4,296
2300,2024-01-21 20:05:28.667,1944,4,591
