book_id,author_id
2787,1752
2789,8260
2790,7299
2791,4341
2792,3
2792,348
2792,581
2792,1442
2792,1690
2792,2141
2792,2192
2792,2194
2792,2203
2792,2687
2792,2716
2792,2936
2792,3155
2792,3675
2792,4908
2792,5016
2792,5343
2792,5411
2792,7279
2792,9069
2792,9094
2793,8532
2794,8247
2795,269
2796,107
2797,3967
2798,3967
2799,8512
2800,8512
2801,2843
2801,6639
2801,7469
2802,3112
2802,6639
2802,7469
2803,107
2804,107
2805,6840
2806,6840
2807,456
2807,8682
2808,8778
2809,7977
2810,4341
2811,296
2812,4454
2813,1252
2814,3967
2815,8086
2816,8512
2817,7480
2818,4261
2819,4432
2820,4109
2821,5359
2822,107
2823,456
2823,2377
2824,456
2824,2377
2825,496
2825,1420
2826,6916
2826,8222
2827,1420
2827,9051
2828,2295
2829,1146
2829,2402
2829,8946
2830,467
2831,3746
2832,3202
2832,4576
2833,2075
2833,2934
2833,3733
2834,671
2834,7507
2835,8123
2836,6453
2837,4830
2837,9038
2838,5650
2839,465
2840,465
2841,8532
2842,8532
2843,9187
2844,6641
2845,467
2846,8664
2847,8778
2848,409
2848,1324
2848,3266
2848,9098
2849,1420
2849,9051
2850,1420
2850,9051
2851,5097
2852,5582
2853,2754
2853,3210
2853,5009
2854,1252
2855,1252
2856,3410
2857,467
2858,1747
2859,2084
2859,8749
2860,2838
2860,3237
2861,172
2863,8086
2864,456
2864,8682
2865,8260
2866,1817
2866,2781
2867,6381
2868,6381
2869,1252
2870,6560
2871,268
2872,2808
2873,254
2873,506
2873,692
2873,2800
2873,5120
2874,1752
2875,1752
2876,8512
2877,8512
2878,1420
2878,9051
2879,1420
2879,9051
2880,1420
2880,9051
2881,2330
2881,4603
2882,1420
2882,9051
2883,1420
2883,9051
2884,467
2885,6514
2886,5270
2887,4432
2888,8367
2889,4089
2890,5359
2891,4760
2892,4432
2893,6544
2893,9217
2894,6544
2894,9217
2895,6544
2895,9217
2896,6544
2896,9217
2898,7227
2899,3587
2899,6811
2900,107
2901,107
2902,107
2903,3583
2904,671
2905,2550
2906,7028
2907,7538
2908,3063
2909,2508
2910,1613
2911,1761
2912,5682
2913,5935
2914,6206
2916,8821
2917,8821
2918,4798
2918,5281
2919,5484
2920,6800
2921,1904
2921,6800
2923,3842
2924,3842
2925,2334
2926,1997
2927,7881
2928,8365
2929,8365
2930,1348
2931,5273
2932,5068
2933,8996
2936,1037
2937,6003
2938,5824
2939,1920
2940,6519
2941,6519
2942,6519
2943,6519
2944,6519
2945,6519
2946,5858
2946,8222
2947,2401
2948,1267
2949,1022
2950,6519
2951,784
2952,5999
2953,2023
2953,2052
2953,8686
2954,3754
2954,7347
2954,8972
2955,3665
2956,3665
2957,3665
2958,3665
2959,5226
2960,267
2961,5977
2962,891
2963,408
2964,1022
2965,4992
2966,3254
2967,5921
2968,2398
2969,889
2970,3994
2971,2968
2972,3905
2973,8532
2974,1997
2975,3994
2976,2398
2977,4677
2977,4963
2977,5226
2978,4680
2979,7917
2980,7917
2981,6580
2982,1005
2983,1005
2983,5995
2983,8473
2984,6580
2985,6208
2986,5995
2987,6580
2988,1023
2989,6580
2990,6208
2990,6209
2991,5995
2992,1005
2993,2968
2993,4849
2994,2968
2994,4147
2995,645
2995,2456
2995,3508
2996,5344
2997,1304
2998,7919
2999,3514
3000,4171
3002,4989
3002,6860
3003,441
3003,4597
3004,2011
3004,5195
3005,4390
3006,8606
3007,4507
3008,7016
3009,3260
3009,6071
3009,7178
3009,7179
3009,7381
3010,6388
3011,3502
3011,7932
3012,752
3012,4932
3013,752
3013,4521
3014,1159
3014,3502
3015,4390
3016,4390
3017,4390
3018,4390
3018,9070
3019,3311
3019,3502
3020,4390
3021,4390
3022,4390
3023,4390
3024,153
3024,752
3025,2348
3025,5656
3026,4137
3027,4137
3028,4390
3029,4390
3030,4390
3031,3502
3031,3621
3031,7791
3032,1911
3033,6268
3033,7642
3034,7967
3035,1635
3035,6132
3035,7546
3036,449
3039,6739
3039,8184
3040,752
3040,4071
3041,1758
3041,8880
3044,494
3045,1384
3045,2626
3046,8223
3048,3067
3048,5604
3049,752
3049,4523
3050,155
3050,3165
3051,1869
3051,4137
3052,249
3052,3502
3052,7932
3053,1758
3053,8880
3054,3542
3054,5034
3054,9152
3055,4597
3055,6776
3057,7856
3058,465
3060,6394
3061,1493
3062,554
3063,1052
3063,2262
3064,2781
3064,5043
3064,7327
3066,621
3066,5179
3066,6482
3067,6345
3068,3232
3068,3900
3069,797
3070,7145
3070,8701
3071,2938
3071,4267
3072,499
3072,1308
3072,6053
3073,465
3073,4187
3073,5283
3073,8634
3074,5760
3075,175
3076,175
3077,175
3078,175
3079,1327
3080,175
3081,175
3082,1193
3083,5664
3084,99
3086,5951
3088,2206
3088,9050
3089,2024
3089,5280
3089,5951
3090,8705
3092,7457
3093,2676
3093,6681
3093,8648
3094,1203
3095,4513
3096,7966
3097,8388
3098,6530
3099,722
3100,5783
3101,1383
3101,1887
3101,3164
3101,4298
3101,8454
3102,3325
3103,4851
3104,3435
3104,4165
3105,3669
3106,3669
3107,8923
3108,3167
3109,121
3109,424
3109,5043
3109,7327
3110,3950
3111,2556
3112,333
3113,4852
3114,8357
3115,7657
3116,474
3117,7144
3118,7000
3121,7123
3122,3232
3122,3900
3123,6550
3124,6729
3125,6394
3126,8444
3127,7979
3128,558
3128,3699
3129,2305
3130,4573
3131,6452
3132,2369
3133,2734
3134,1493
3135,6969
3136,8323
3137,8810
3138,8810
3139,213
3140,213
3141,920
3142,2431
3143,1794
3144,7339
3145,8810
3146,8388
3147,3063
3149,2621
3149,7304
3149,8607
3150,440
3150,5742
3151,4807
3153,7339
3154,7457
3155,5760
3156,5664
3156,5916
3157,169
3157,1278
3157,2886
3158,1217
3158,1278
3158,2886
3158,3927
3159,392
3159,5664
3160,392
3160,5664
3161,1710
3162,1509
3163,195
3163,3232
3164,2781
3164,5043
3164,7327
3165,2781
3165,5043
3165,7327
3166,586
3167,6144
3168,4270
3168,6795
3169,1829
3170,213
3171,498
3171,4698
3173,2506
3174,8530
3175,4247
3176,4247
3177,99
3178,118
3179,1662
3180,6946
3181,6452
3182,2189
3182,4979
3183,2189
3183,4979
3184,4693
3184,4979
3185,7277
3187,900
3188,3699
3189,5715
3190,3699
3191,682
3192,3170
3192,5487
3193,3170
3193,3844
3193,5487
3195,1014
3195,1542
3195,5536
3195,8497
3196,1014
3196,1542
3196,5536
3196,8497
3197,1694
3197,4483
3199,1014
3199,1542
3199,5536
3199,8497
3200,954
3201,1541
3201,2882
3202,824
3203,824
3204,8119
3205,2247
3206,1228
3206,8108
3207,1817
3207,2781
3209,182
3209,6987
3210,2240
3210,2413
3211,1606
3211,8890
3212,2214
3212,2951
3216,545
3216,1004
3216,7326
3218,44
3219,7646
3220,8535
3221,7792
3223,567
3223,5184
3224,8452
3224,8530
3224,8925
3225,8452
3225,8925
3226,5850
3226,8458
3229,2972
3229,5738
3229,8890
3231,3658
3232,3658
3233,7943
3234,5571
3234,7291
3235,5328
3237,6367
3238,5117
3239,5117
3240,5541
3241,1198
3242,5111
3242,7478
3243,690
3243,7518
3244,3658
3245,6582
3246,1988
3246,6967
3247,5866
3247,7838
3248,4649
3248,6538
3249,3258
3249,5333
3250,5333
3251,858
3251,6115
3251,8620
3252,4439
3252,7683
3253,4046
3257,8468
3259,7039
3259,7388
3260,6582
3261,664
3261,1947
3262,65
3262,6582
3263,5866
3263,6392
3263,7838
3264,2916
3264,3137
3265,4647
3265,5522
3266,2916
3266,3137
3267,2916
3267,3137
3268,5333
3270,4491
3270,6107
3271,903
3271,974
3271,2113
3271,2576
3271,3359
3271,3475
3271,3814
3271,3869
3271,4589
3271,5066
3271,5223
3271,5572
3271,6252
3271,6609
3271,7722
3271,8468
3272,1041
3272,5762
3273,5866
3273,6392
3273,7838
3274,5866
3274,6392
3274,7838
3275,1807
3276,4691
3277,2170
3278,1807
3278,7078
3279,2464
3279,6749
3280,1807
3281,2477
3281,5762
3282,8784
3283,4439
3283,7683
3285,3434
3286,3434
3286,6967
3287,6967
3288,3954
3289,6967
3290,7004
3291,3501
3292,2099
3293,150
3293,718
3293,1570
3293,3192
3293,3223
3293,3501
3293,4178
3293,5473
3293,7022
3293,9096
3294,6021
3294,8234
3295,3501
3295,3850
3295,5789
3295,8514
3296,3044
3297,4257
3298,1472
3299,1472
3300,1472
3301,795
3302,795
3303,795
3304,4178
3305,8439
3306,2954
3306,4859
3307,702
3308,795
3309,1964
3310,2405
3311,2405
3312,2405
3313,3627
3313,7703
3314,1964
3315,2405
3316,1523
3317,4206
3317,8835
3318,7004
3319,7004
3320,7004
3321,2398
3322,466
3323,1907
3324,8003
3325,4822
3326,6414
3327,8502
3328,1589
3329,1919
3330,4786
3330,5458
3331,6904
3332,8229
3333,6784
3334,5950
3335,3738
3336,3150
3337,5123
3338,1386
3339,4809
3340,5289
3341,4823
3343,6405
3344,6405
3345,1589
3346,1589
3347,1589
3348,8857
3349,1339
3350,4767
3351,6816
3352,6173
3353,7146
3354,7146
3355,7137
3356,1277
3357,9115
3358,4392
3358,4446
3359,2680
3359,2906
3360,2123
3361,477
3361,4495
3362,2231
3363,5589
3363,5920
3363,6281
3364,7115
3364,7236
3365,477
3365,4495
3366,1277
3367,521
3367,2790
3368,2678
3368,2771
3370,7146
3371,8326
3372,7146
3373,4301
3374,4248
3375,4248
3376,6345
3377,6345
3377,6919
3378,6345
3378,8770
3379,166
3380,3830
3381,5007
3383,525
3384,8855
3385,9091
3386,1191
3386,1705
3387,7495
3388,5701
3389,7244
3390,4444
3390,8408
3391,3151
3391,7244
3391,9207
3392,2850
3393,1106
3394,1992
3395,5083
3395,7228
3396,2850
3397,5952
3398,435
3399,5007
3400,3685
3401,5007
3402,5007
3404,5007
3405,5007
3406,5007
3407,5007
3408,1980
3409,3669
3410,5479
3410,8997
3411,3116
3412,1855
3414,1992
3415,1992
3416,249
3417,5242
3418,1992
3419,5855
3420,460
3422,1784
3423,1631
3424,8125
3425,8125
3426,4324
3427,4324
3428,4324
3429,4767
3430,4767
3431,4324
3432,4324
3433,4324
3434,4324
3435,4324
3436,4324
3437,4324
3438,647
3439,1631
3440,3055
3441,1992
3442,4324
3443,4463
3443,5863
3444,7709
3445,4456
3445,9102
3446,3501
3447,2094
3448,8582
3449,809
3449,4556
3451,2663
3451,6345
3452,1139
3454,2086
3455,7875
3456,4601
3457,3721
3457,4015
3457,5143
3458,3926
3459,1002
3460,2980
3461,6231
3462,4483
3463,2461
3464,6412
3465,6412
3465,8258
3467,5833
3467,6833
3468,5556
3469,2942
3470,85
3471,1477
3472,8100
3473,2665
3473,4761
3473,8488
3474,3450
3475,3450
3476,4483
3477,2894
3478,7332
3479,8100
3480,8582
3481,8025
3482,453
3483,8951
3484,6986
3485,2447
3487,3450
3488,1477
3489,6345
3489,8462
3490,8361
3491,4514
3491,8707
3491,8716
3492,5556
3494,525
3495,4513
3496,3320
3497,5259
3498,8318
3500,5556
3501,3063
3502,4324
3503,1406
3504,795
3505,2545
3506,2545
3507,5760
3509,2653
3509,4158
3510,5994
3510,8528
3511,4158
3513,795
3514,1010
3514,2694
3514,3830
3515,4761
3515,8444
3516,4223
3516,5399
3517,1215
3517,5663
3517,6418
3518,3844
3519,4739
3520,3844
3521,6476
3522,5666
3523,237
3524,1406
3525,8951
3526,5694
3527,399
3528,7919
3529,7919
3530,6368
3531,5334
3533,5334
3534,5334
3535,1106
3536,2714
3537,8435
3538,1644
3539,7919
3540,4641
3541,1060
3541,6123
3541,6177
3542,3148
3542,3586
3542,4575
3542,5460
3542,5470
3542,6212
3543,1602
3543,6444
3544,6212
3545,77
3545,2239
3545,2590
3546,2239
3547,5763
3547,7514
3548,1369
3549,2214
3549,5749
3549,6151
3550,8505
3552,8207
3553,1198
3553,4363
3553,6151
3554,3494
3556,568
3556,5227
3558,6036
3559,3457
3560,22
3560,588
3560,2913
3560,3620
3560,4850
3560,5616
3560,6730
3560,8934
3560,8977
3560,9007
3561,2522
3562,568
3562,5227
3563,3780
3563,5379
3564,6680
3565,6680
3565,7353
3567,6018
3568,6414
3568,9010
3569,4564
3570,6018
3571,3875
3572,3011
3572,8296
3573,3804
3573,5149
3573,7968
3574,6412
3575,982
3576,6550
3576,6745
3576,8219
3576,8320
3577,522
3577,7104
3578,4404
3578,6224
3579,758
3579,2918
3580,2590
3580,6756
3582,2781
3582,2923
3582,4067
3583,7520
3583,8167
3584,5403
3584,8126
3584,8553
3586,3783
3586,7559
3587,2248
3588,8693
3589,8219
3590,8219
3591,1163
3591,2255
3591,5737
3592,8219
3593,6680
3594,2208
3595,8219
3596,4573
3597,8219
3598,2761
3598,4968
3598,8209
3599,4459
3600,6680
3600,8105
3601,488
3602,9041
3603,3494
3604,7267
3605,488
3606,7151
3607,766
3607,3043
3607,4599
3607,6642
3607,8820
3608,756
3610,6164
3611,6680
3612,4313
3612,7144
3613,7319
3614,6680
3615,570
3615,1429
3615,1977
3615,2647
3615,2710
3615,3515
3615,4084
3615,4817
3615,6653
3615,7239
3615,7603
3615,7672
3615,8154
3616,7651
3617,6651
3618,1173
3619,435
3619,779
3620,5691
3621,6018
3622,1532
3622,4153
3622,9133
3623,5870
3624,3640
3624,7271
3624,7539
3625,2537
3626,118
3626,3463
3626,4968
3626,7224
3626,8209
3626,8657
3627,6018
3628,1247
3629,2248
3630,6680
3631,8710
3632,9137
3634,7762
3635,963
3636,2041
3637,1406
3638,7842
3639,7988
3639,8201
3639,8793
3639,9010
3640,6476
3641,3415
3642,5868
3643,272
3643,9201
3644,6460
3645,631
3647,522
3647,5110
3648,3981
3648,4348
3649,4379
3650,2890
3650,3031
3650,8808
3651,7247
3656,2584
3656,6397
3656,7253
3656,7367
3656,7965
3656,7997
3657,2081
3657,5236
3658,1912
3658,3296
3658,4527
3659,3291
3659,6574
3659,9081
3659,9107
3661,4778
3661,5591
3662,5045
3662,6303
3662,7520
3663,1198
3663,2236
3664,2739
3664,2913
3664,4083
3669,734
3669,999
3669,1828
3669,3496
3669,3948
3669,6511
3669,7105
3669,7285
3669,7545
3669,9050
3670,4928
3670,6881
3670,8153
3672,4003
3672,8629
3672,8933
3673,6141
3673,8458
3676,2908
3676,7868
3677,8096
3677,9137
3679,6865
3679,9063
3679,9115
3681,4666
3681,6941
3682,1061
3682,6418
3683,2340
3683,3132
3683,5562
3684,3059
3684,9115
3686,1846
3686,8222
3687,133
3689,6197
3689,7498
3690,3658
3690,7574
3691,4723
3691,9206
3692,3159
3692,4723
3692,7497
3692,9206
3693,4358
3694,6530
3695,559
3696,2124
3697,5655
3697,6729
3698,4766
3698,5537
3699,2908
3700,133
3700,1106
3700,8334
3701,8334
3702,9050
3703,9050
3704,133
3704,1487
3704,2383
3704,2781
3704,4713
3705,2771
3705,8950
3706,2771
3706,7066
3706,8950
3707,4582
3707,5521
3707,6900
3708,2568
3709,8326
3710,133
3710,2423
3710,6973
3711,1014
3711,5536
3711,8497
3712,495
3713,1470
3714,579
3715,7411
3716,644
3716,2475
3717,6538
3718,478
3718,2279
3718,4704
3718,7083
3718,9165
3719,5600
3719,7349
3720,3532
3721,8040
3722,8085
3723,32
3723,6919
3724,494
3725,4336
3726,7145
3727,7145
3729,7145
3730,7145
3731,7271
3732,6582
3732,7742
3733,2170
3734,2170
3735,2170
3736,2170
3737,6306
3738,197
3738,7429
3739,2170
3740,3693
3741,6991
3742,3033
3742,4789
3742,4790
3742,6765
3742,7518
3743,6306
3744,4629
3744,6512
3745,2769
3745,4343
3745,9055
3746,179
3746,605
3747,2613
3747,2890
3747,5050
3748,3583
3748,7794
3749,4349
3749,9132
3750,5782
3751,7249
3752,8889
3753,8433
3754,6709
3754,7077
3755,4964
3755,5506
3756,4149
3756,6724
3757,7249
3758,1943
3758,9132
3759,1398
3759,3583
3760,1398
3760,3583
3761,7090
3761,7150
3762,1398
3762,3583
3763,7249
3764,1398
3764,3583
3765,4509
3766,1884
3767,4392
3767,7737
3768,6796
3769,1565
3769,7361
3770,37
3770,6133
3771,2387
3773,8889
3774,870
3774,2351
3775,2281
3775,4132
3776,406
3777,4132
3778,6680
3779,2700
3781,4109
3782,6406
3783,2018
3784,1898
3784,5164
3785,6519
3786,8692
3787,1453
3787,6734
3788,79
3789,3905
3790,686
3792,1453
3792,2028
3793,6519
3794,3905
3795,4039
3795,8642
3796,6644
3797,2018
3798,4785
3799,1453
3799,6734
3800,1140
3801,9054
3802,2501
3803,5708
3803,7811
3804,5708
3804,7811
3805,925
3805,1755
3806,1755
3806,8450
3807,871
3807,5451
3808,925
3808,1755
3809,825
3809,2022
3810,1099
3810,8455
3810,8781
3811,1099
3811,8455
3812,560
3812,6725
3813,4368
3813,4670
3813,5415
3813,7549
3814,3383
3815,508
3815,6144
3816,3494
3817,488
3818,1868
3818,2590
3818,3546
3819,8528
3820,8188
3820,8528
3821,1942
3822,7974
3823,2895
3823,4299
3823,4499
3823,5503
3823,8487
3824,2516
3824,2726
3824,5768
3825,1975
3825,7564
3826,2181
3826,6099
3827,8241
3828,2768
3829,760
3829,932
3829,1841
3829,5412
3830,6069
3831,4984
3831,5667
3832,7650
3833,1468
3833,5930
3834,3242
3834,3948
3834,5874
3834,7273
3835,1995
3835,3908
3836,8520
3837,2540
3838,6485
3839,6485
3840,624
3840,3948
3841,452
3842,544
3842,3978
3843,715
3844,6772
3845,1017
3845,6506
3846,715
3847,8655
3848,3541
3849,1091
3850,345
3851,4311
3853,8427
3854,3611
3855,3611
3856,1898
3857,1945
3858,5137
3859,5137
3860,3200
3861,1898
3861,2609
3861,6731
3861,7139
3861,8048
3862,2397
3863,5007
3864,8692
3865,1898
3865,5164
3866,4431
3867,8692
3868,8372
3869,5137
3870,8372
3871,1898
3871,5164
3872,8692
3873,1432
3874,1748
3874,7434
3875,1898
3875,5164
3876,8692
3877,5137
3878,8692
3879,8715
3880,2008
3880,8292
3880,8692
3881,6644
3882,2008
3882,8292
3882,8692
3883,1452
3884,5180
3884,8692
3885,8715
3886,208
3887,8715
3888,1748
3888,8692
3889,8291
3889,8292
3889,8692
3890,3966
3890,8292
3890,8692
3891,8291
3891,8292
3891,8692
3892,3428
3894,3966
3894,8292
3894,8692
3895,8692
3896,1898
3896,7710
3897,1898
3898,8222
3899,7110
3900,5439
3901,8291
3901,8292
3901,8692
3902,4431
3903,4333
3903,7772
3903,8292
3903,8692
3904,7420
3904,8780
3905,1756
3906,2008
3906,8292
3906,8692
3907,4166
3908,3966
3908,8292
3908,8692
3909,4036
3909,5788
3909,8692
3910,1739
3911,5059
3911,8291
3911,8292
3911,8692
3912,6916
3914,6916
3915,208
3916,9054
3917,9054
3918,3966
3918,8292
3918,8692
3919,5137
3919,8877
3920,1898
3921,6580
3922,1453
3922,1503
3923,4641
3924,4641
3925,1453
3926,8372
3927,2018
3928,2018
3929,2018
3930,1899
3931,2018
3932,2018
3933,380
3934,1176
3935,2018
3936,1453
3937,1453
3938,2018
3939,6580
3940,5097
3941,2018
3942,5934
3943,4481
3943,9088
3944,6644
3945,380
3946,4036
3946,5788
3946,8692
3947,2018
3948,1453
3949,6271
3950,2018
3951,597
3952,2018
3953,2018
3955,5949
3955,8372
3956,5097
3957,5097
3958,6644
3959,8372
3960,1692
3960,7143
3960,8692
3961,2018
3962,6580
3963,2018
3964,2018
3965,380
3966,1898
3967,5934
3968,1453
3969,1453
3969,6734
3971,1692
3971,7143
3971,8692
3972,1453
3972,2028
3973,5059
3973,8291
3973,8292
3973,8692
3974,4431
3975,5097
3976,6644
3977,2471
3978,1140
3979,1453
3979,3595
3980,5097
3981,4431
3982,79
3983,79
3984,8372
3985,4641
3986,1176
3987,2018
3988,2018
3989,1402
3989,8692
3990,380
3991,380
3991,2016
3992,5097
3993,2018
3994,2018
3995,6580
3996,5097
3997,380
3998,5605
3999,7172
4000,6644
4001,4060
4001,8372
4002,1898
4003,2018
4004,2870
4004,5879
4004,6580
4004,8379
4005,1453
4005,3595
4006,5097
4007,5605
4008,2471
4009,1692
4009,8692
4010,1176
4011,1010
4011,6644
4012,380
4012,5879
4012,8360
4012,8887
4013,5988
4014,8030
4015,5934
4015,8509
4016,4680
4017,4791
4018,380
4019,4431
4020,1898
4022,6271
4023,6580
4024,4680
4025,7172
4026,5097
4027,5529
4028,330
4029,327
4031,8571
4032,3167
4036,763
4037,7627
4038,5372
4039,3058
4039,3363
4040,8937
4041,5841
4042,6771
4042,8748
4043,3764
4043,4437
4043,7072
4044,1807
4045,2720
4045,4068
4045,6771
4046,4437
4047,455
4047,6307
4048,455
4048,6307
4049,3764
4049,7072
4050,4836
4051,617
4051,2850
4051,8990
4052,7953
4053,587
4053,1573
4053,4826
4054,5762
4054,8330
4055,5382
4056,4779
4057,4935
4058,1437
4058,6604
4059,8480
4060,8480
4061,4748
4062,7629
4063,3820
4063,4447
4063,7193
4064,3058
4065,2320
4066,3764
4066,3802
4066,7072
4067,3570
4067,6427
4068,3570
4069,723
4069,4010
4069,5263
4070,455
4070,4610
4070,6307
4071,659
4071,938
4072,3570
4073,1289
4074,1915
4075,5762
4076,3058
4077,1321
4077,5418
4077,5577
4078,4836
4079,4836
4080,4836
4081,4836
4082,4836
4082,7259
4083,3058
4084,1668
4085,366
4085,6264
4086,3764
4086,3795
4087,4748
4087,8999
4089,4994
4090,2484
4091,3103
4091,3245
4092,6657
4093,4012
4094,3058
4095,3058
4096,2958
4097,7811
4097,8803
4098,7811
4098,8803
4099,481
4099,1495
4101,1321
4101,5418
4102,8516
4105,2920
4105,7452
4106,3819
4106,7910
4107,1519
4107,5299
4108,6179
4108,7684
4109,1905
4109,4439
4109,5543
4110,1905
4110,5543
4111,3058
4112,3058
4113,3058
4114,3058
4115,3058
4117,66
4117,4660
4118,3572
4118,4889
4119,1807
4119,5524
4119,7803
4120,4621
4121,3570
4122,6191
4122,6623
4123,2827
4124,481
4124,1495
4125,1807
4126,1560
4126,2970
4127,1560
4127,2970
4128,1560
4128,2970
4129,1560
4129,2970
4130,1560
4130,2970
4131,767
4131,3422
4131,5092
4131,5146
4131,6997
4132,3422
4132,5146
4132,6997
4133,1495
4133,6547
4133,6693
4135,3561
4136,3764
4136,3795
4136,7072
4137,3819
4137,7910
4138,3570
4139,2459
4140,3058
4141,3058
4142,1495
4143,1495
4143,3277
4144,86
4144,3169
4144,5980
4144,6501
4145,455
4145,794
4146,455
4146,794
4147,827
4147,926
4147,1329
4147,1380
4147,1457
4147,1807
4147,2229
4147,2320
4147,4934
4147,4950
4147,4990
4147,5762
4147,5915
4147,6656
4147,7854
4147,8475
4148,3877
4148,5405
4148,8110
4149,3764
4149,3795
4149,7072
4150,4012
4151,7621
4152,7621
4153,1908
4153,3459
4154,8517
4156,908
4156,7627
4157,6967
4158,6967
4159,5479
4160,3905
4160,3907
4161,4587
4162,7185
4163,4432
4164,3685
4165,9057
4166,4522
4167,2537
4168,7227
4169,5475
4170,3685
4171,3191
4171,5807
4172,1992
4172,3873
4173,3743
4174,274
4175,274
4176,2828
4176,2953
4177,1706
4178,8562
4179,3689
4179,6155
4179,7680
4180,1106
4181,2850
4182,274
4183,4324
4183,4541
4184,6442
4186,5819
4187,3191
4188,3191
4189,3365
4190,6408
4191,4651
4192,274
4193,274
4195,6967
4196,8177
4197,6284
4198,2183
4198,3437
4199,8125
4200,8125
4201,8125
4202,8125
4203,8125
4204,4767
4205,1992
4206,5819
4207,716
4209,1172
4209,2231
4209,8873
4210,2048
4210,9112
4211,3296
4212,2207
4213,651
4213,5579
4214,5334
4215,6994
4216,2850
4216,8271
4217,6512
4218,2961
4218,8234
4219,2005
4219,5334
4220,5334
4220,8783
4221,9130
4222,4046
4223,3263
4224,4743
4224,8775
4225,6994
4226,3809
4226,7879
4227,5382
4228,2850
4229,8267
4230,1947
4230,5669
4230,6290
4231,1947
4231,5669
4231,6290
4232,1947
4232,5669
4232,6290
4233,7795
4234,1052
4235,6512
4236,6512
4237,6512
4238,6512
4239,1365
4239,3744
4240,93
4240,5989
4240,8344
4241,778
4241,1081
4241,2662
4241,5387
4242,6101
4243,4587
4244,9191
4245,7538
4246,5475
4247,5475
4248,7954
4249,970
4249,1481
4249,2576
4249,2830
4249,3836
4249,3853
4249,3859
4249,4168
4249,4948
4249,5139
4249,5142
4249,5298
4249,5583
4249,6220
4249,6830
4249,7623
4249,7656
4249,8674
4250,7616
4251,4178
4252,7616
4253,107
4254,4178
4255,7324
4256,8450
4257,8450
4258,8450
4259,4383
4260,8803
4261,7863
4261,8803
4262,567
4262,945
4262,1009
4262,2242
4262,2762
4262,2905
4262,2945
4262,3192
4262,3228
4262,3501
4262,3674
4262,3759
4262,4352
4262,4750
4262,5058
4262,5293
4262,5325
4262,6173
4262,6560
4262,7022
4262,7059
4262,7137
4262,7416
4262,7562
4262,8510
4262,8561
4262,8803
4262,9054
4263,9054
4264,8803
4265,7416
4266,7616
4267,2374
4268,4096
4269,7616
4270,7324
4271,6640
4272,9054
4273,3657
4274,1239
4275,1483
4275,4178
4277,1239
4278,7233
4279,4096
4280,6640
4281,7233
4282,6640
4283,6640
4284,3468
4285,4178
4286,8502
4287,7416
4288,2700
4289,6955
4290,2700
4291,6135
4292,7004
4293,107
4293,2304
4293,2576
4293,2905
4293,3093
4293,3607
4293,5086
4293,5557
4293,5969
4293,6252
4293,6500
4293,7059
4293,7675
4293,8293
4293,8671
4293,9139
4294,7004
4295,3611
4296,8502
4297,2700
4298,7004
4299,3611
4300,7004
4301,2700
4302,7004
4303,3611
4304,8502
4305,8291
4306,6158
4306,8291
4307,8453
4311,7004
4312,7004
4313,8502
4314,998
4314,1951
4314,7692
4314,7740
4314,8208
4314,8617
4315,7733
4318,107
4319,8080
4321,1589
4322,107
4323,1589
4324,9092
4325,7085
4325,7875
4326,1589
4327,1405
4327,8222
4327,8649
4328,2096
4329,5463
4330,3626
4331,3626
4332,212
4332,6643
4333,212
4334,930
4335,6710
4336,212
4337,6448
4338,1831
4339,1715
4340,6448
4341,7875
4342,2159
4342,5259
4343,3965
4344,293
4345,4752
4346,6420
4349,7875
4350,3760
4351,3760
4352,1831
4353,7875
4354,2405
4355,2549
4355,7875
4356,2549
4356,7875
4357,7875
4358,7959
4359,6840
4360,3585
4361,3760
4363,5463
4364,2239
4365,6049
4367,5463
4368,6791
4369,7959
4370,3760
4371,1715
4372,3760
4373,3760
4374,3760
4374,9213
4375,3760
4376,2159
4376,5259
4377,6049
4379,6420
4381,5463
4383,2549
4383,7875
4384,7959
4385,2020
4386,2159
4386,5259
4387,2549
4387,7875
4388,1752
4388,5163
4389,3760
4390,3760
4390,5947
4391,3389
4391,3760
4392,6049
4393,2549
4393,7875
4394,5463
4395,5463
4396,5463
4397,1052
4398,6448
4399,1126
4400,1126
4401,7875
4402,7085
4402,7875
4403,6135
4404,8176
4405,3760
4406,2392
4407,7875
4408,1126
4409,6362
4409,6922
4410,1447
4411,8348
4411,8966
4412,5570
4412,8495
4413,823
4414,315
4414,1009
4414,1396
4414,2609
4414,2777
4414,3089
4414,3611
4414,4178
4414,4810
4414,4868
4414,5058
4414,5583
4414,5658
4414,5975
4414,5995
4414,6560
4414,7137
4414,7146
4414,7562
4414,7656
4414,8803
4414,9188
4415,7959
4416,3767
4417,6420
4418,3767
4419,7751
4420,5574
4422,3760
4423,3767
4424,1439
4424,5797
4425,7959
4426,1052
4427,3760
4428,1364
4429,5027
4430,6420
4431,6420
4432,6583
4433,987
4434,4607
4435,2003
4435,2821
4435,7567
4436,6135
4437,7531
4437,8318
4438,6448
4439,4476
4439,7944
4440,1831
4441,1831
4442,3905
4443,3760
4444,3760
4445,3760
4446,6448
4447,6011
4447,6448
4448,2394
4448,5836
4448,7169
4448,8757
4450,1052
4451,1052
4452,1052
4453,1052
4454,1052
